cell,cve_id,jaccard,kind,max,mean,median,min,n,pair_type,scope
B1,exiv2.cve-2017-14859,0.6742034943473793,pair,,,,,,sibling,worker_only
B1,exiv2.cve-2017-14859,0.34758064516129034,pair,,,,,,hierarchy,worker_only
B1,exiv2.cve-2017-14859,0.3466453674121406,pair,,,,,,hierarchy,worker_only
B1,exiv2.cve-2017-14859,0.6742034943473793,pair,,,,,,sibling,full_tree
B1,exiv2.cve-2017-14859,0.34758064516129034,pair,,,,,,hierarchy,full_tree
B1,exiv2.cve-2017-14859,0.3466453674121406,pair,,,,,,hierarchy,full_tree
B2,exiv2.cve-2017-14859,0.9093464511595222,pair,,,,,,sibling,worker_only
B2,exiv2.cve-2017-14859,0.9257673090649536,pair,,,,,,sibling,worker_only
B2,exiv2.cve-2017-14859,0.9141843971631206,pair,,,,,,sibling,worker_only
B2,exiv2.cve-2017-14859,0.923352435530086,pair,,,,,,sibling,worker_only
B2,exiv2.cve-2017-14859,0.9363376251788269,pair,,,,,,sibling,worker_only
B2,exiv2.cve-2017-14859,0.9057002111189303,pair,,,,,,sibling,worker_only
B2,exiv2.cve-2017-14859,0.9133522727272727,pair,,,,,,sibling,worker_only
B2,exiv2.cve-2017-14859,0.9193433261955746,pair,,,,,,sibling,worker_only
B2,exiv2.cve-2017-14859,0.925845932325414,pair,,,,,,sibling,worker_only
B2,exiv2.cve-2017-14859,0.9307359307359307,pair,,,,,,sibling,worker_only
B2,exiv2.cve-2017-14859,0.9166666666666666,pair,,,,,,sibling,worker_only
B2,exiv2.cve-2017-14859,0.9275053304904051,pair,,,,,,sibling,worker_only
B2,exiv2.cve-2017-14859,0.9121574139142656,pair,,,,,,sibling,worker_only
B2,exiv2.cve-2017-14859,0.9163090128755365,pair,,,,,,sibling,worker_only
B2,exiv2.cve-2017-14859,0.9203980099502488,pair,,,,,,sibling,worker_only
B2,exiv2.cve-2017-14859,0.9081990189208129,pair,,,,,,sibling,worker_only
B2,exiv2.cve-2017-14859,0.9068278805120911,pair,,,,,,sibling,worker_only
B2,exiv2.cve-2017-14859,0.9055673009161381,pair,,,,,,sibling,worker_only
B2,exiv2.cve-2017-14859,0.9255547602004295,pair,,,,,,sibling,worker_only
B2,exiv2.cve-2017-14859,0.9173144876325088,pair,,,,,,sibling,worker_only
B2,exiv2.cve-2017-14859,0.9369108049311095,pair,,,,,,sibling,worker_only
B2,exiv2.cve-2017-14859,0.5443175638934203,pair,,,,,,hierarchy,worker_only
B2,exiv2.cve-2017-14859,0.8861622358554874,pair,,,,,,hierarchy,worker_only
B2,exiv2.cve-2017-14859,0.9066390041493776,pair,,,,,,hierarchy,worker_only
B2,exiv2.cve-2017-14859,0.9033816425120773,pair,,,,,,hierarchy,worker_only
B2,exiv2.cve-2017-14859,0.883321894303363,pair,,,,,,hierarchy,worker_only
B2,exiv2.cve-2017-14859,0.8961748633879781,pair,,,,,,hierarchy,worker_only
B2,exiv2.cve-2017-14859,0.906184850590688,pair,,,,,,hierarchy,worker_only
B2,exiv2.cve-2017-14859,0.9078855547801814,pair,,,,,,hierarchy,worker_only
B2,exiv2.cve-2017-14859,0.8787878787878788,pair,,,,,,hierarchy,worker_only
B2,exiv2.cve-2017-14859,0.8819112627986349,pair,,,,,,hierarchy,worker_only
B2,exiv2.cve-2017-14859,0.9056732740943267,pair,,,,,,hierarchy,worker_only
B2,exiv2.cve-2017-14859,0.8873904248145651,pair,,,,,,hierarchy,worker_only
B2,exiv2.cve-2017-14859,0.8834688346883469,pair,,,,,,hierarchy,worker_only
B2,exiv2.cve-2017-14859,0.83149708360337,pair,,,,,,sibling,full_tree
B2,exiv2.cve-2017-14859,0.8436268068331143,pair,,,,,,sibling,full_tree
B2,exiv2.cve-2017-14859,0.8675767918088737,pair,,,,,,sibling,full_tree
B2,exiv2.cve-2017-14859,0.8432642487046632,pair,,,,,,sibling,full_tree
B2,exiv2.cve-2017-14859,0.83841059602649,pair,,,,,,sibling,full_tree
B2,exiv2.cve-2017-14859,0.8521505376344086,pair,,,,,,sibling,full_tree
B2,exiv2.cve-2017-14859,0.9093464511595222,pair,,,,,,sibling,full_tree
B2,exiv2.cve-2017-14859,0.9257673090649536,pair,,,,,,sibling,full_tree
B2,exiv2.cve-2017-14859,0.9141843971631206,pair,,,,,,sibling,full_tree
B2,exiv2.cve-2017-14859,0.923352435530086,pair,,,,,,sibling,full_tree
B2,exiv2.cve-2017-14859,0.9363376251788269,pair,,,,,,sibling,full_tree
B2,exiv2.cve-2017-14859,0.9057002111189303,pair,,,,,,sibling,full_tree
B2,exiv2.cve-2017-14859,0.9133522727272727,pair,,,,,,sibling,full_tree
B2,exiv2.cve-2017-14859,0.9193433261955746,pair,,,,,,sibling,full_tree
B2,exiv2.cve-2017-14859,0.925845932325414,pair,,,,,,sibling,full_tree
B2,exiv2.cve-2017-14859,0.9307359307359307,pair,,,,,,sibling,full_tree
B2,exiv2.cve-2017-14859,0.9166666666666666,pair,,,,,,sibling,full_tree
B2,exiv2.cve-2017-14859,0.9275053304904051,pair,,,,,,sibling,full_tree
B2,exiv2.cve-2017-14859,0.9121574139142656,pair,,,,,,sibling,full_tree
B2,exiv2.cve-2017-14859,0.9163090128755365,pair,,,,,,sibling,full_tree
B2,exiv2.cve-2017-14859,0.9203980099502488,pair,,,,,,sibling,full_tree
B2,exiv2.cve-2017-14859,0.9081990189208129,pair,,,,,,sibling,full_tree
B2,exiv2.cve-2017-14859,0.9068278805120911,pair,,,,,,sibling,full_tree
B2,exiv2.cve-2017-14859,0.9055673009161381,pair,,,,,,sibling,full_tree
B2,exiv2.cve-2017-14859,0.9255547602004295,pair,,,,,,sibling,full_tree
B2,exiv2.cve-2017-14859,0.9173144876325088,pair,,,,,,sibling,full_tree
B2,exiv2.cve-2017-14859,0.9369108049311095,pair,,,,,,sibling,full_tree
B2,exiv2.cve-2017-14859,0.5251572327044025,pair,,,,,,hierarchy,full_tree
B2,exiv2.cve-2017-14859,0.5443175638934203,pair,,,,,,hierarchy,full_tree
B2,exiv2.cve-2017-14859,0.5339702760084926,pair,,,,,,hierarchy,full_tree
B2,exiv2.cve-2017-14859,0.522077922077922,pair,,,,,,hierarchy,full_tree
B2,exiv2.cve-2017-14859,0.8861622358554874,pair,,,,,,hierarchy,full_tree
B2,exiv2.cve-2017-14859,0.9066390041493776,pair,,,,,,hierarchy,full_tree
B2,exiv2.cve-2017-14859,0.9033816425120773,pair,,,,,,hierarchy,full_tree
B2,exiv2.cve-2017-14859,0.883321894303363,pair,,,,,,hierarchy,full_tree
B2,exiv2.cve-2017-14859,0.8961748633879781,pair,,,,,,hierarchy,full_tree
B2,exiv2.cve-2017-14859,0.906184850590688,pair,,,,,,hierarchy,full_tree
B2,exiv2.cve-2017-14859,0.9078855547801814,pair,,,,,,hierarchy,full_tree
B2,exiv2.cve-2017-14859,0.8787878787878788,pair,,,,,,hierarchy,full_tree
B2,exiv2.cve-2017-14859,0.8819112627986349,pair,,,,,,hierarchy,full_tree
B2,exiv2.cve-2017-14859,0.9056732740943267,pair,,,,,,hierarchy,full_tree
B2,exiv2.cve-2017-14859,0.8873904248145651,pair,,,,,,hierarchy,full_tree
B2,exiv2.cve-2017-14859,0.8834688346883469,pair,,,,,,hierarchy,full_tree
B1,faad2.cve-2018-20196,0.6816753926701571,pair,,,,,,sibling,worker_only
B1,faad2.cve-2018-20196,0.34596774193548385,pair,,,,,,hierarchy,worker_only
B1,faad2.cve-2018-20196,0.3531326281529699,pair,,,,,,hierarchy,worker_only
B1,faad2.cve-2018-20196,0.6816753926701571,pair,,,,,,sibling,full_tree
B1,faad2.cve-2018-20196,0.34596774193548385,pair,,,,,,hierarchy,full_tree
B1,faad2.cve-2018-20196,0.3531326281529699,pair,,,,,,hierarchy,full_tree
B2,faad2.cve-2018-20196,0.9520057306590258,pair,,,,,,sibling,worker_only
B2,faad2.cve-2018-20196,0.9567723342939481,pair,,,,,,sibling,worker_only
B2,faad2.cve-2018-20196,0.9592566118656183,pair,,,,,,sibling,worker_only
B2,faad2.cve-2018-20196,0.920656634746922,pair,,,,,,sibling,worker_only
B2,faad2.cve-2018-20196,0.9314878892733564,pair,,,,,,sibling,worker_only
B2,faad2.cve-2018-20196,0.9346768589298123,pair,,,,,,sibling,worker_only
B2,faad2.cve-2018-20196,0.932825484764543,pair,,,,,,sibling,worker_only
B2,faad2.cve-2018-20196,0.9302486187845304,pair,,,,,,sibling,worker_only
B2,faad2.cve-2018-20196,0.9280774550484094,pair,,,,,,sibling,worker_only
B2,faad2.cve-2018-20196,0.9302486187845304,pair,,,,,,sibling,worker_only
B2,faad2.cve-2018-20196,0.9404761904761905,pair,,,,,,sibling,worker_only
B2,faad2.cve-2018-20196,0.9549612948627727,pair,,,,,,sibling,worker_only
B2,faad2.cve-2018-20196,0.9472944483485594,pair,,,,,,sibling,worker_only
B2,faad2.cve-2018-20196,0.9338335607094134,pair,,,,,,sibling,worker_only
B2,faad2.cve-2018-20196,0.935127674258109,pair,,,,,,sibling,worker_only
B2,faad2.cve-2018-20196,0.9266620973269363,pair,,,,,,sibling,worker_only
B2,faad2.cve-2018-20196,0.9207650273224044,pair,,,,,,sibling,worker_only
B2,faad2.cve-2018-20196,0.94375,pair,,,,,,sibling,worker_only
B2,faad2.cve-2018-20196,0.9271978021978022,pair,,,,,,sibling,worker_only
B2,faad2.cve-2018-20196,0.9292096219931272,pair,,,,,,sibling,worker_only
B2,faad2.cve-2018-20196,0.9514767932489452,pair,,,,,,sibling,worker_only
B2,faad2.cve-2018-20196,0.9480701754385965,pair,,,,,,sibling,worker_only
B2,faad2.cve-2018-20196,0.9447938504542278,pair,,,,,,sibling,worker_only
B2,faad2.cve-2018-20196,0.5566502463054187,pair,,,,,,hierarchy,worker_only
B2,faad2.cve-2018-20196,0.9385159010600707,pair,,,,,,hierarchy,worker_only
B2,faad2.cve-2018-20196,0.9623044096728307,pair,,,,,,hierarchy,worker_only
B2,faad2.cve-2018-20196,0.9465541490857946,pair,,,,,,hierarchy,worker_only
B2,faad2.cve-2018-20196,0.9290633608815427,pair,,,,,,hierarchy,worker_only
B2,faad2.cve-2018-20196,0.9282263630089717,pair,,,,,,hierarchy,worker_only
B2,faad2.cve-2018-20196,0.9357290946786455,pair,,,,,,hierarchy,worker_only
B2,faad2.cve-2018-20196,0.9287183002056203,pair,,,,,,hierarchy,worker_only
B2,faad2.cve-2018-20196,0.924863387978142,pair,,,,,,hierarchy,worker_only
B2,faad2.cve-2018-20196,0.9330110497237569,pair,,,,,,hierarchy,worker_only
B2,faad2.cve-2018-20196,0.9251191286589516,pair,,,,,,hierarchy,worker_only
B2,faad2.cve-2018-20196,0.9309165526675787,pair,,,,,,hierarchy,worker_only
B2,faad2.cve-2018-20196,0.9257221458046767,pair,,,,,,hierarchy,worker_only
B2,faad2.cve-2018-20196,0.9415855354659249,pair,,,,,,hierarchy,worker_only
B2,faad2.cve-2018-20196,0.860079575596817,pair,,,,,,sibling,full_tree
B2,faad2.cve-2018-20196,0.8476253298153035,pair,,,,,,sibling,full_tree
B2,faad2.cve-2018-20196,0.8684030157642221,pair,,,,,,sibling,full_tree
B2,faad2.cve-2018-20196,0.8528252299605782,pair,,,,,,sibling,full_tree
B2,faad2.cve-2018-20196,0.8597560975609756,pair,,,,,,sibling,full_tree
B2,faad2.cve-2018-20196,0.8761122518822724,pair,,,,,,sibling,full_tree
B2,faad2.cve-2018-20196,0.9520057306590258,pair,,,,,,sibling,full_tree
B2,faad2.cve-2018-20196,0.9567723342939481,pair,,,,,,sibling,full_tree
B2,faad2.cve-2018-20196,0.9592566118656183,pair,,,,,,sibling,full_tree
B2,faad2.cve-2018-20196,0.920656634746922,pair,,,,,,sibling,full_tree
B2,faad2.cve-2018-20196,0.9314878892733564,pair,,,,,,sibling,full_tree
B2,faad2.cve-2018-20196,0.9346768589298123,pair,,,,,,sibling,full_tree
B2,faad2.cve-2018-20196,0.932825484764543,pair,,,,,,sibling,full_tree
B2,faad2.cve-2018-20196,0.9302486187845304,pair,,,,,,sibling,full_tree
B2,faad2.cve-2018-20196,0.9280774550484094,pair,,,,,,sibling,full_tree
B2,faad2.cve-2018-20196,0.9302486187845304,pair,,,,,,sibling,full_tree
B2,faad2.cve-2018-20196,0.9404761904761905,pair,,,,,,sibling,full_tree
B2,faad2.cve-2018-20196,0.9549612948627727,pair,,,,,,sibling,full_tree
B2,faad2.cve-2018-20196,0.9472944483485594,pair,,,,,,sibling,full_tree
B2,faad2.cve-2018-20196,0.9338335607094134,pair,,,,,,sibling,full_tree
B2,faad2.cve-2018-20196,0.935127674258109,pair,,,,,,sibling,full_tree
B2,faad2.cve-2018-20196,0.9266620973269363,pair,,,,,,sibling,full_tree
B2,faad2.cve-2018-20196,0.9207650273224044,pair,,,,,,sibling,full_tree
B2,faad2.cve-2018-20196,0.94375,pair,,,,,,sibling,full_tree
B2,faad2.cve-2018-20196,0.9271978021978022,pair,,,,,,sibling,full_tree
B2,faad2.cve-2018-20196,0.9292096219931272,pair,,,,,,sibling,full_tree
B2,faad2.cve-2018-20196,0.9514767932489452,pair,,,,,,sibling,full_tree
B2,faad2.cve-2018-20196,0.9480701754385965,pair,,,,,,sibling,full_tree
B2,faad2.cve-2018-20196,0.9447938504542278,pair,,,,,,sibling,full_tree
B2,faad2.cve-2018-20196,0.5566502463054187,pair,,,,,,hierarchy,full_tree
B2,faad2.cve-2018-20196,0.543859649122807,pair,,,,,,hierarchy,full_tree
B2,faad2.cve-2018-20196,0.5327739905610908,pair,,,,,,hierarchy,full_tree
B2,faad2.cve-2018-20196,0.5371248025276462,pair,,,,,,hierarchy,full_tree
B2,faad2.cve-2018-20196,0.9385159010600707,pair,,,,,,hierarchy,full_tree
B2,faad2.cve-2018-20196,0.9623044096728307,pair,,,,,,hierarchy,full_tree
B2,faad2.cve-2018-20196,0.9465541490857946,pair,,,,,,hierarchy,full_tree
B2,faad2.cve-2018-20196,0.9290633608815427,pair,,,,,,hierarchy,full_tree
B2,faad2.cve-2018-20196,0.9282263630089717,pair,,,,,,hierarchy,full_tree
B2,faad2.cve-2018-20196,0.9357290946786455,pair,,,,,,hierarchy,full_tree
B2,faad2.cve-2018-20196,0.9287183002056203,pair,,,,,,hierarchy,full_tree
B2,faad2.cve-2018-20196,0.924863387978142,pair,,,,,,hierarchy,full_tree
B2,faad2.cve-2018-20196,0.9330110497237569,pair,,,,,,hierarchy,full_tree
B2,faad2.cve-2018-20196,0.9251191286589516,pair,,,,,,hierarchy,full_tree
B2,faad2.cve-2018-20196,0.9309165526675787,pair,,,,,,hierarchy,full_tree
B2,faad2.cve-2018-20196,0.9257221458046767,pair,,,,,,hierarchy,full_tree
B2,faad2.cve-2018-20196,0.9415855354659249,pair,,,,,,hierarchy,full_tree
B1,faad2.cve-2021-32272,0.6361829025844931,pair,,,,,,sibling,worker_only
B1,faad2.cve-2021-32272,0.6529774127310062,pair,,,,,,sibling,worker_only
B1,faad2.cve-2021-32272,0.6611226611226612,pair,,,,,,sibling,worker_only
B1,faad2.cve-2021-32272,0.35657051282051283,pair,,,,,,hierarchy,worker_only
B1,faad2.cve-2021-32272,0.3556451612903226,pair,,,,,,hierarchy,worker_only
B1,faad2.cve-2021-32272,0.3628831814415907,pair,,,,,,hierarchy,worker_only
B1,faad2.cve-2021-32272,0.6361829025844931,pair,,,,,,sibling,full_tree
B1,faad2.cve-2021-32272,0.6529774127310062,pair,,,,,,sibling,full_tree
B1,faad2.cve-2021-32272,0.6611226611226612,pair,,,,,,sibling,full_tree
B1,faad2.cve-2021-32272,0.35657051282051283,pair,,,,,,hierarchy,full_tree
B1,faad2.cve-2021-32272,0.3556451612903226,pair,,,,,,hierarchy,full_tree
B1,faad2.cve-2021-32272,0.3628831814415907,pair,,,,,,hierarchy,full_tree
B2,faad2.cve-2021-32272,0.9597989949748744,pair,,,,,,sibling,worker_only
B2,faad2.cve-2021-32272,0.9645441389290883,pair,,,,,,sibling,worker_only
B2,faad2.cve-2021-32272,0.9578270192994996,pair,,,,,,sibling,worker_only
B2,faad2.cve-2021-32272,0.9652482269503546,pair,,,,,,hierarchy,worker_only
B2,faad2.cve-2021-32272,0.9523809523809523,pair,,,,,,hierarchy,worker_only
B2,faad2.cve-2021-32272,0.9532246633593197,pair,,,,,,hierarchy,worker_only
B2,faad2.cve-2021-32272,0.9597989949748744,pair,,,,,,sibling,full_tree
B2,faad2.cve-2021-32272,0.9645441389290883,pair,,,,,,sibling,full_tree
B2,faad2.cve-2021-32272,0.9578270192994996,pair,,,,,,sibling,full_tree
B2,faad2.cve-2021-32272,0.5343551797040169,pair,,,,,,hierarchy,full_tree
B2,faad2.cve-2021-32272,0.9652482269503546,pair,,,,,,hierarchy,full_tree
B2,faad2.cve-2021-32272,0.9523809523809523,pair,,,,,,hierarchy,full_tree
B2,faad2.cve-2021-32272,0.9532246633593197,pair,,,,,,hierarchy,full_tree
B1,gpac.cve-2021-40575,0.7137931034482758,pair,,,,,,sibling,worker_only
B1,gpac.cve-2021-40575,0.7157772621809745,pair,,,,,,sibling,worker_only
B1,gpac.cve-2021-40575,0.7109004739336493,pair,,,,,,sibling,worker_only
B1,gpac.cve-2021-40575,0.35720375106564367,pair,,,,,,hierarchy,worker_only
B1,gpac.cve-2021-40575,0.36678200692041524,pair,,,,,,hierarchy,worker_only
B1,gpac.cve-2021-40575,0.3592314118629908,pair,,,,,,hierarchy,worker_only
B1,gpac.cve-2021-40575,0.7137931034482758,pair,,,,,,sibling,full_tree
B1,gpac.cve-2021-40575,0.7157772621809745,pair,,,,,,sibling,full_tree
B1,gpac.cve-2021-40575,0.7109004739336493,pair,,,,,,sibling,full_tree
B1,gpac.cve-2021-40575,0.35720375106564367,pair,,,,,,hierarchy,full_tree
B1,gpac.cve-2021-40575,0.36678200692041524,pair,,,,,,hierarchy,full_tree
B1,gpac.cve-2021-40575,0.3592314118629908,pair,,,,,,hierarchy,full_tree
B2,gpac.cve-2021-40575,0.9360978925900748,pair,,,,,,sibling,worker_only
B2,gpac.cve-2021-40575,0.9311520109066121,pair,,,,,,sibling,worker_only
B2,gpac.cve-2021-40575,0.936726272352132,pair,,,,,,sibling,worker_only
B2,gpac.cve-2021-40575,0.9253224711473184,pair,,,,,,sibling,worker_only
B2,gpac.cve-2021-40575,0.9277027027027027,pair,,,,,,sibling,worker_only
B2,gpac.cve-2021-40575,0.9305650102110279,pair,,,,,,sibling,worker_only
B2,gpac.cve-2021-40575,0.9193548387096774,pair,,,,,,sibling,worker_only
B2,gpac.cve-2021-40575,0.9415003441156229,pair,,,,,,sibling,worker_only
B2,gpac.cve-2021-40575,0.9419002050580998,pair,,,,,,sibling,worker_only
B2,gpac.cve-2021-40575,0.9475862068965517,pair,,,,,,sibling,worker_only
B2,gpac.cve-2021-40575,0.9371546961325967,pair,,,,,,sibling,worker_only
B2,gpac.cve-2021-40575,0.9369306236860546,pair,,,,,,sibling,worker_only
B2,gpac.cve-2021-40575,0.9190116678105696,pair,,,,,,sibling,worker_only
B2,gpac.cve-2021-40575,0.9349650349650349,pair,,,,,,sibling,worker_only
B2,gpac.cve-2021-40575,0.9442877291960508,pair,,,,,,sibling,worker_only
B2,gpac.cve-2021-40575,0.9207988980716253,pair,,,,,,sibling,worker_only
B2,gpac.cve-2021-40575,0.945031712473573,pair,,,,,,sibling,worker_only
B2,gpac.cve-2021-40575,0.9530916844349681,pair,,,,,,sibling,worker_only
B2,gpac.cve-2021-40575,0.9760174418604651,pair,,,,,,sibling,worker_only
B2,gpac.cve-2021-40575,0.9552238805970149,pair,,,,,,sibling,worker_only
B2,gpac.cve-2021-40575,0.9293785310734464,pair,,,,,,sibling,worker_only
B2,gpac.cve-2021-40575,0.9218859957776214,pair,,,,,,sibling,worker_only
B2,gpac.cve-2021-40575,0.9434097421203438,pair,,,,,,sibling,worker_only
B2,gpac.cve-2021-40575,0.5489130434782609,pair,,,,,,hierarchy,worker_only
B2,gpac.cve-2021-40575,0.9189008042895442,pair,,,,,,hierarchy,worker_only
B2,gpac.cve-2021-40575,0.9165554072096128,pair,,,,,,hierarchy,worker_only
B2,gpac.cve-2021-40575,0.9224544841537424,pair,,,,,,hierarchy,worker_only
B2,gpac.cve-2021-40575,0.9067460317460317,pair,,,,,,hierarchy,worker_only
B2,gpac.cve-2021-40575,0.9235412474849095,pair,,,,,,hierarchy,worker_only
B2,gpac.cve-2021-40575,0.9405666897028334,pair,,,,,,hierarchy,worker_only
B2,gpac.cve-2021-40575,0.9176310415248469,pair,,,,,,hierarchy,worker_only
B2,gpac.cve-2021-40575,0.9158751696065129,pair,,,,,,hierarchy,worker_only
B2,gpac.cve-2021-40575,0.9365853658536586,pair,,,,,,hierarchy,worker_only
B2,gpac.cve-2021-40575,0.9304589707927677,pair,,,,,,hierarchy,worker_only
B2,gpac.cve-2021-40575,0.9418938307030129,pair,,,,,,hierarchy,worker_only
B2,gpac.cve-2021-40575,0.9319631467044649,pair,,,,,,hierarchy,worker_only
B2,gpac.cve-2021-40575,0.9524152847873107,pair,,,,,,hierarchy,worker_only
B2,gpac.cve-2021-40575,0.8384766907419566,pair,,,,,,sibling,full_tree
B2,gpac.cve-2021-40575,0.8608870967741935,pair,,,,,,sibling,full_tree
B2,gpac.cve-2021-40575,0.8833798882681564,pair,,,,,,sibling,full_tree
B2,gpac.cve-2021-40575,0.8484848484848485,pair,,,,,,sibling,full_tree
B2,gpac.cve-2021-40575,0.8327868852459016,pair,,,,,,sibling,full_tree
B2,gpac.cve-2021-40575,0.8525469168900804,pair,,,,,,sibling,full_tree
B2,gpac.cve-2021-40575,0.9360978925900748,pair,,,,,,sibling,full_tree
B2,gpac.cve-2021-40575,0.9311520109066121,pair,,,,,,sibling,full_tree
B2,gpac.cve-2021-40575,0.936726272352132,pair,,,,,,sibling,full_tree
B2,gpac.cve-2021-40575,0.9253224711473184,pair,,,,,,sibling,full_tree
B2,gpac.cve-2021-40575,0.9277027027027027,pair,,,,,,sibling,full_tree
B2,gpac.cve-2021-40575,0.9305650102110279,pair,,,,,,sibling,full_tree
B2,gpac.cve-2021-40575,0.9193548387096774,pair,,,,,,sibling,full_tree
B2,gpac.cve-2021-40575,0.9415003441156229,pair,,,,,,sibling,full_tree
B2,gpac.cve-2021-40575,0.9419002050580998,pair,,,,,,sibling,full_tree
B2,gpac.cve-2021-40575,0.9475862068965517,pair,,,,,,sibling,full_tree
B2,gpac.cve-2021-40575,0.9371546961325967,pair,,,,,,sibling,full_tree
B2,gpac.cve-2021-40575,0.9369306236860546,pair,,,,,,sibling,full_tree
B2,gpac.cve-2021-40575,0.9190116678105696,pair,,,,,,sibling,full_tree
B2,gpac.cve-2021-40575,0.9349650349650349,pair,,,,,,sibling,full_tree
B2,gpac.cve-2021-40575,0.9442877291960508,pair,,,,,,sibling,full_tree
B2,gpac.cve-2021-40575,0.9207988980716253,pair,,,,,,sibling,full_tree
B2,gpac.cve-2021-40575,0.945031712473573,pair,,,,,,sibling,full_tree
B2,gpac.cve-2021-40575,0.9530916844349681,pair,,,,,,sibling,full_tree
B2,gpac.cve-2021-40575,0.9760174418604651,pair,,,,,,sibling,full_tree
B2,gpac.cve-2021-40575,0.9552238805970149,pair,,,,,,sibling,full_tree
B2,gpac.cve-2021-40575,0.9293785310734464,pair,,,,,,sibling,full_tree
B2,gpac.cve-2021-40575,0.9218859957776214,pair,,,,,,sibling,full_tree
B2,gpac.cve-2021-40575,0.9434097421203438,pair,,,,,,sibling,full_tree
B2,gpac.cve-2021-40575,0.5489130434782609,pair,,,,,,hierarchy,full_tree
B2,gpac.cve-2021-40575,0.5205973223480947,pair,,,,,,hierarchy,full_tree
B2,gpac.cve-2021-40575,0.5338582677165354,pair,,,,,,hierarchy,full_tree
B2,gpac.cve-2021-40575,0.5440778799351,pair,,,,,,hierarchy,full_tree
B2,gpac.cve-2021-40575,0.9189008042895442,pair,,,,,,hierarchy,full_tree
B2,gpac.cve-2021-40575,0.9165554072096128,pair,,,,,,hierarchy,full_tree
B2,gpac.cve-2021-40575,0.9224544841537424,pair,,,,,,hierarchy,full_tree
B2,gpac.cve-2021-40575,0.9067460317460317,pair,,,,,,hierarchy,full_tree
B2,gpac.cve-2021-40575,0.9235412474849095,pair,,,,,,hierarchy,full_tree
B2,gpac.cve-2021-40575,0.9405666897028334,pair,,,,,,hierarchy,full_tree
B2,gpac.cve-2021-40575,0.9176310415248469,pair,,,,,,hierarchy,full_tree
B2,gpac.cve-2021-40575,0.9158751696065129,pair,,,,,,hierarchy,full_tree
B2,gpac.cve-2021-40575,0.9365853658536586,pair,,,,,,hierarchy,full_tree
B2,gpac.cve-2021-40575,0.9304589707927677,pair,,,,,,hierarchy,full_tree
B2,gpac.cve-2021-40575,0.9418938307030129,pair,,,,,,hierarchy,full_tree
B2,gpac.cve-2021-40575,0.9319631467044649,pair,,,,,,hierarchy,full_tree
B2,gpac.cve-2021-40575,0.9524152847873107,pair,,,,,,hierarchy,full_tree
B1,gpac.cve-2022-1795,0.6939252336448598,pair,,,,,,sibling,worker_only
B1,gpac.cve-2022-1795,0.6693181818181818,pair,,,,,,sibling,worker_only
B1,gpac.cve-2022-1795,0.6998867497168743,pair,,,,,,sibling,worker_only
B1,gpac.cve-2022-1795,0.3674339300937766,pair,,,,,,hierarchy,worker_only
B1,gpac.cve-2022-1795,0.3741258741258741,pair,,,,,,hierarchy,worker_only
B1,gpac.cve-2022-1795,0.36272040302267,pair,,,,,,hierarchy,worker_only
B1,gpac.cve-2022-1795,0.6939252336448598,pair,,,,,,sibling,full_tree
B1,gpac.cve-2022-1795,0.6693181818181818,pair,,,,,,sibling,full_tree
B1,gpac.cve-2022-1795,0.6998867497168743,pair,,,,,,sibling,full_tree
B1,gpac.cve-2022-1795,0.3674339300937766,pair,,,,,,hierarchy,full_tree
B1,gpac.cve-2022-1795,0.3741258741258741,pair,,,,,,hierarchy,full_tree
B1,gpac.cve-2022-1795,0.36272040302267,pair,,,,,,hierarchy,full_tree
B2,gpac.cve-2022-1795,0.9407988587731811,pair,,,,,,sibling,worker_only
B2,gpac.cve-2022-1795,0.9422799422799423,pair,,,,,,sibling,worker_only
B2,gpac.cve-2022-1795,0.9450469992769343,pair,,,,,,sibling,worker_only
B2,gpac.cve-2022-1795,0.9374550682961897,pair,,,,,,sibling,worker_only
B2,gpac.cve-2022-1795,0.9417266187050359,pair,,,,,,sibling,worker_only
B2,gpac.cve-2022-1795,0.9416846652267818,pair,,,,,,sibling,worker_only
B2,gpac.cve-2022-1795,0.9383070301291249,pair,,,,,,sibling,worker_only
B2,gpac.cve-2022-1795,0.9632082413539367,pair,,,,,,sibling,worker_only
B2,gpac.cve-2022-1795,0.9596774193548387,pair,,,,,,sibling,worker_only
B2,gpac.cve-2022-1795,0.9610866372980911,pair,,,,,,sibling,worker_only
B2,gpac.cve-2022-1795,0.9421841541755889,pair,,,,,,sibling,worker_only
B2,gpac.cve-2022-1795,0.9434907010014306,pair,,,,,,sibling,worker_only
B2,gpac.cve-2022-1795,0.9376328844790929,pair,,,,,,sibling,worker_only
B2,gpac.cve-2022-1795,0.9328307059629883,pair,,,,,,sibling,worker_only
B2,gpac.cve-2022-1795,0.9408077994428969,pair,,,,,,sibling,worker_only
B2,gpac.cve-2022-1795,0.9364525139664804,pair,,,,,,sibling,worker_only
B2,gpac.cve-2022-1795,0.9347222222222222,pair,,,,,,sibling,worker_only
B2,gpac.cve-2022-1795,0.9318651066758431,pair,,,,,,sibling,worker_only
B2,gpac.cve-2022-1795,0.9235537190082644,pair,,,,,,sibling,worker_only
B2,gpac.cve-2022-1795,0.9192886456908345,pair,,,,,,sibling,worker_only
B2,gpac.cve-2022-1795,0.9519094766619519,pair,,,,,,sibling,worker_only
